tweet_id,text,Violenc,Hate,Vulgar,HateSpeech
1340273581796831232,"فک کن 560,000 نفر دارن بازی رو لایو، با صدای فردوسی پور میبینن، فاکین 560هزارنفر 😐 14برابر ظرفیت همین استادیوم",0,0,0,0
1434101170843398181,ریدم توقبر اول تا اخر اون مردی که توخیابون با زبان، با دست، با چشم و نگاه خیره، متلک میگه و ازار جنسی میده. حتی اگه ازسر نااگاهی هست امیدوارم زجرکش بشین...خسته شدیم دیگه ..اخه حیوان توکی میخوای آدم بشی و یاد بگیری انقدر زن ها روتوخیابون ازار ندی؟بمیری ایشالا,1,0,1,1
1340280204418293763,"ناموسا نشستید صدای میثاقی رو تحمل میکنید
برید لایو اینستا با فردوسی پور حال کنید",0,0,1,1
1357722336930254849,خاک عالم تو سر مهدی ترابی که با دیدن انصاریان اشک و خنده قاطی میشه!,0,0,1,1
1591437353545080832,"""رعنا رحیم پور"" هم رفت
او که خودش ظاهرش و خلوتش فرق داشت (شاید برای دلار) ماهیت ""تجزیه طلب"" اپوزیسیون منافق را لو داد؛ 
و آنان که شعار ""آزادی بیان"" می دهند او را تاب نیاوردند و چنان هجمه ای کردند که او برود با تنفر از همه...
 
این است واقعیت بی رحم ""نفاق در نفاق"" اپوزیسیون ایران",0,0,0,0
1521035902839136256,این علی شریفی زارچی ، ارزشی تقویت شده و اسپانسر دار حکومتی هست ، کاری ندارم فالو می کنید ، ولی لایک کردنش و کشوندنش به تایم لاینم دیگه از تحملم خارجه,0,0,1,1
1541135757284462592,منشنا شبیه ایدئولوژی مسیحی های ثروتمند داخل تگزاسه. فقط ورژن کصخل ترش چون به هر حال مسلمونن. https://t.co/iy0rMWznFu,0,1,0,1
1583854002046783489,"اگه آمریکا راست میگه واقعا دنبال مبارزه با تروریسمه کافیه مسیر پول رسوندن به نگار مرتضوی رو ردیابی کنه تا تمام تیم تروریستها دستشون رو بشه
#مهسا_امینی 
#MahsaAmini
#اعتصابات_سراسری",0,0,1,1
1655880354811576321,خودمو کثیف کرده بودم  مربیه شلوارمو دراورده بود انداخته بود تو لباس شویی من بدبختم کون لخت نشسته بودم یه گوشه که بیان دنبالم دیگه از بعد اون نذاشتنم مهدکودک÷))))))) https://t.co/fRbSKmilDw,0,0,1,1
1599106136942092290,"دانشجویان هرزه ای که همگام بامنافقین وغرب واغتشاشگران،نظم جامعه ودانشگاه را به هم میریزند،باچه منطقی دربهترین دانشگاههای کشوربایدتحصیلشون روادامه بدن‌‌
البته بایدازاخراج استادان وطنفروش وبی ارزشی مانند #زیباکلام #شریفی_زارچی #محمدعلی_ابطحی شروع کرد‌
#پایان_مماشات #برخوردقاطع",0,1,0,1
763090113714720768,حمایت احسان علیخانی از مجری شبکه ورزش مهدی توتونچی:  مجری شبکه ورزش مهدی توتونچی   احسان علیخانی از طرفدارانش... https://t.co/xlLEEibP1s,0,0,0,0
1230530946249740288,"دوستان از حمله به آقای ثابتی و یامین پور دست بکشید.
این تخریب کردنها در آینده کار رو برای خودمون سخت میکنه",0,0,0,0
1657433835775180800,"العلم الواجب هو علم الدینی
ولیس العلوم الدنیویه

#احمد_الحسن
#علاءالسالم 
#الحريه_للدكتور_علاء_السالم 
#الهلال_والوحدة #عبدالكريم_عبدالقادر #بشرووني_شخبارر_الضغط #شاليه_الخويسات #رند_الشهيلي #غزة_ثأر_الأحرار #الكويت #فضفضه #هدف_راعي_المعروف #عمر_السومه https://t.co/drXxhFR9zS",0,0,0,0
1312063658793537537,"تا همین پارسال واکسن انفولانزا مونده بود رو دست داروخانه ها
امسال تخمشو ملخ خورده
جا داره یاد آوری کنم لعنت به این جمهوری اسلامیتون",0,1,0,1
1604655790895534080,"+بازنشر
جام جهانی ۲۰۲۲، هر گُهی که بود، تموم شد. خواهشاً از قطر و اینفانتینو و اون عبا یا قبا و یا هر کوفت دیگه‌ای که تن مسی کردن، بکشین بیرون و مجدداً فرو کنین تو بیت رهبری

#مهسا_امینی
#فراخوان_۲۸_۲۹_۳۰_آذر
https://t.co/EDFgO9K3Om",0,1,0,1
1591482583082504192,"#عادل_فردوسی_پور ،بیشرف بیشعور...
خیابان هارا را در ۲۴،۲۵،۲۶ آبان ماه خونین ،
به یاد #آبان_٩٨ ،
خونین تر،اما برای موزدوران نظام و #شیعه_سانان حرامزاده میکنیم.
#آبان_ادامه_دارد 
#دانشگاه
#مهسا_امینی 
🦂 
🤛آبان،پایان نظام فاسد و قلابی است.🤜 https://t.co/jK2BIuVyM5",1,1,1,1
1646865413412626432,"یک روز در قدس شریف با هم بگوئیم
در سایه سارت ای حرم از عاشقانیم
#freepalestine
#جهاد_با_صهیونیست",0,0,0,0
1424291186848763904,این روایت آقای جبرائیلی رو میخونم، نمیدونم گریه کنم یا از شدت گریه بخندم!,0,0,0,0
1589524258828390400,رعنا رحیم پور کارش درسته! https://t.co/68ZWCaAerJ,0,0,0,0
1229829972358987776,"ترجمه این حرف ثابتی میشود اینکه بخاطر رفاقتم با یامین پور میخواهم گند بزنم به لیست و ائتلاف و اتحاد.

از جوجه بسیجی‌ای که از پشت میز مسئولیت بسیج دانشجویی دانشگاه بلند شد و آمد پشت میز مسئولیت دفتر سعید جلیلی نشست، بیشتر انتظاری در درک شرایط سیاسی و مصلحت اندیشی نیست. https://t.co/w5s7y6ETAE",0,0,1,1
1579177589918560257,"برای پسرا و دخترامون که صدای مرگ خیلیاشونو نزاشتن بشنویم و بفهمیم 
#مهسا_امینی 
#داریوش_علیزاده 
#نیکا_شاکرمی https://t.co/ODPoScwjhd",0,0,0,0
1255440272022011906,"آقای #احمدی_نژاد
خدا پدرت را بیامرزد
#سهام_عدالت
#مسکن_مهر
#مردم",0,0,0,0
1639815733897994244,این جاکش های تیم ملی با تیم جاکش تر از خودشون یعنی روسیه بازی داشتن. کیرم تو کس ننه همشون و کیرم تو دهن همه اونها که رفتن تماشا. همچین خوشحالی میکنن انگار به تیم برزیل تو جام جهانی گل زدن. ریدم تو قشر قهوه ای. صد پدر ها ❤️,1,0,1,1
1564927519492538368,یک فریم از لقمه حرام و نمک نشناسی. https://t.co/yluqnzsMrw,0,0,1,1
1602696860698820611,"پارسی زبان ها در کشور اکثریت مطلق بوده و درین جای شکی نسیت و هرگونه‌ بحث درین مورد بی‌‌جا بوده ودلیل عقلانی ندارد.
گویندگان زبان افغانی هم یک اقلیت کوچک قبیله و صحرا نشین بوده که در حدود یک قبیله بنام کوچی خلاصه می‌شوند.  متباقی افغان هااز انسوی دیورند ناقل هستند و اینجا مهاجراند",0,1,0,1
1231642227476172801,"تحریم،
کرونا،
لیست سیاه FATF،
زلزله،
سیل،
ملخ،
شجریان،
پرواز 752،
کشته های کرمان،
آبان 98،
تصادف جاده ای،
...
فردا قشنگ است و ما قوی تر خواهیم شد. شک ندارم. ما در موقعیتی هستیم که آیندگان ما را باید به خاطر بسپارند",0,0,0,0
1613259750518685696,میثم جبلی برادر رئیس صدا و سیما در جایی از صحبت‌هاش میگه بعد از جنایت هواپیمای اوکراین دیگه باید انتخاب خودمون رو می‌کردیم. این یعنی اینکه تا وقتی شخصا درگیر جنایات رژیم نشده بودن سکوت کرده بودن. به هرصورت این دور گردون می‌چرخه و یه جایی پای ماهم توش گیر می‌کنه.,0,0,0,0
1584957788111147009,"تا وی پی ان وصله يه سلام عرض کنم خدمت اونایی که ادعای ملی گراییشون گوش عالم رو کر کرده، خداشونم کوروش کبیره و به اسلام اهانت میکنن واسه اینکه پیامبرش عرب زبانه ولی خودشون صبح تاشب پای شبکه سعودی اینترنشنال میشنن که چنگ و دندون تیز کرده واسه تجزیه و تضعیف ایران
سلام اسکلا",0,1,0,1
1317149418752299010,"روز سگیم اینطوری شروع شد و ادامه یافت:
در آغاز فاکین ۴بار قهوه ریخت روم، بعد مجبور شدم کل شهر رو دنبال جعفری بگردم برای مامانم(چرا تخم جعفری رو ملخ خورده؟)،
بعدم رفتم بنزین بزنم که اه اصلاً کیرم توش نمی‌خوام در موردش حرف بزنم.",0,0,1,1
1215697862719352832,ب نظرم اونایی ک ب آش رشته توهین میکننو باید کشت:/,0,0,0,0
1500447603313549314,"سد کرخه در سیلاب ۹۸ پر شد. سال گذشته نیمی از حجم ۷میلیارد و سیصد میلیون متر مکعبی #آب این سد، برای کشت برنج در #خوزستان صرف شده است. سد اکنون به حجم مرده رسیده است! 
برای تولید یک کیلو #برنج باید ۴۰۰۰ لیتر آب مصرف شود. 
مراقب #ایران باشیم.",0,0,0,0
1654164672314998798,"رژیم داره کارش انجام میده چراغ خاموش و آرام تو بشین هموطن نوبت تو هنوز نشده #اعتراضات_و_اعتصابات_سراسری 
#مهسا_امینی https://t.co/NKPZGTZhKq",0,0,0,0
1613529379543416835,"سپاه پاسداران یکی از قوی‌ترین ریشه‌های جمهوری اسلامی است که باید سوزانده شود. تنها کلید سقوط این رژیم از دیدگاه سیاسی جناب آخوندی تروریست خواندن سپاه، و در قدم‌های بعدی بلوکه‌کردن دارایی‌ها، اموال و شرکت‌های پول‌شویی و وابسته به سپاه است. 
 #IRGCterrorists
#مهسا_امینی",1,1,0,1
1313934838844600320,"#Arbaeen2020 
با وجود عظمت مثال‌زدنی و کم‌نظیرو بهتر است بگوئیم بی‌نظیر این حماسه،رسانه‌های بین‌المللی که ازهر سوژه‌ای برای ایجاد اختلاف و یا اختلاف‌نمایی میان ملل مسلمان سوءاستفاده می‌کنند این راهپیمایی وتجمع بیست میلیونی راسانسور کرده ودرباره آن هیچ خبر وگزارشی مخابره نکرده‌اند",0,0,0,0
1583374986135625729,"بعد ازادی یسریا رو نه اینکه باید کشت
باید بندازیمشون تو کویر و سرهاشونو بزنیم سر نیزه و با اسبها بدنشونو ارباً اربا کنیم
#مهسا_امینی #نیکا_شاکرمی",1,0,0,1
1577219654954930177,"جماعت انقلابی چون خودش مغز نداره نمیتونه درک کنه یکی با اختیار خودش بیاد اعتراض کنه و فحش بده. همیشه دنبال اینه که کسی رو که «تحریک» کرده پیدا و معرفی کنه.
آخه جاکش مردم کف خیابونم شریفی زارچی «تحریک» کرده؟
#مهسا_امینی #OpIran #اعتصابات_سراسری",0,1,0,1
1360302933699616769,"هیچی نگین دوست من! چون هرچی بگین ذره ای از وقاحت توی جملات احمدی نژاد رو کم نمیکنه!!!!!
#WeWillOverthrowAyatollahs https://t.co/691YCdEZ8C",0,0,1,1
1495804877859340289,"تازه صداش در اومده؟!
مشهد همیشه پاتایای ایران بوده و هست!
کثافتی که سالیان سال تو اون شهر دیدم جای دیگه ایران ندیدم!
چند باری هم این کثافتای عرب حیض را تو پرواز آنچنان ادب کردم که تا عمر دارن یادشون باشه همه زنان ایرانی اونی نیستند تو مشهد میبینن! https://t.co/9BZhs3a17n",0,1,0,1
1593466292840824837,"امام علیشون گفته «اگر از پای دختر مسلمان خلخال باز کنند و مردی از غم این کار بمیره،حق داره»

پفیوز کجایی ببینی حیدر حیدر میگن ، به اسمت بچه ده ساله ترور میکنن.😡😡
گُه بزنه به اون دین،اماماتون و اعتقادادتون حرومزاده ها

من بعد #کیان_پیرفلک دیگه آدم مودبی نیستم

#مهسا_امینی",0,1,0,1
1518222031132758019,"🔹کلمه را دست کم نگیرید‌‌؛ کلمه موجودی، زنده، حساس و افسونگراست. (دکتر علی شریعتی)
کلمات لطیف می توانند روح را متعالی، و کلمات کثیف می توانند روح را متلاشی کنند.",0,0,0,0
1548773577184497664,«علم و فناوری نمی توانند ماهیت اساسی انسان را تغییر دهند.  هیچ مقداری از خودسازی یا خیال بافی نمی تواند ماهیت اساسی انسان را تغییر دهد.  فقط خدا - همان کسی که ما را آفریده - می تواند ما را دوباره بیافریند.»  #بیلی گراهام,0,0,0,0
1614785858002886657,"با در نظر گرفتن سطح سواد سیاسی رضا پهلوی، به راحتی می‌توان آینده‌ای که طالبان سلطنت پهلوی مد نظر دارند را بخوبی در اذهان جامعه ترسیم کرد. مدیریت جامعه با سواد سیاسی قهوه‌خانه‌ای با قاسدان‌نامه‌های زن ستیزِ اعظم فردوسی! 
#بابک_قاجار https://t.co/kRyOfOBJoF",0,0,1,1
1513591995243151370,دیدید استقلال هم حذف شد،نتیجه میگیریم ما هم دیروز مفتضحانه حذف شدیم:)))))),0,0,0,0
1363479774778306560,"تعداد فالورهای زیباکلام در اینستا عجیب نیست..
چون جو اینستا زیباکلام پسنده...
مطالب احساسی و سطحی",0,0,0,0
1590308109221625856,چقدر دكتر شريفى زارچى آدم حسابيه,0,0,0,0
1446160218048503809,"همیشه اینطور نبوده که وزرای خ. ایران و سعودی مذاکرات دوجانبه را مثبت ارزیابی بکنند. حدود ۸ سال پیش، سعود الفیصل در جواب درخواست ظریف، گفته بود: ""جهان عرب به شما ربطی ندارد.""

حتی بعد از نامه دعوت روحانی به امیر کویت با مضمون دعوت به مذاکره، متعاقب آن عزل امیرعبداللهیان و ...
۱ https://t.co/ezQ2YKp4Jk",0,0,0,0
1584213176555823105,"پراگنده لشکر نه آید به کار
دو صد مرد جنگی بهی از صد هزار!
(فردوسی)
#StopTajikGenocide",0,0,0,0
1600867271223971840,آخرین اخبار نشان می دهد که قله های رژیم کثیف اسلامی در ایران در حال بسته بندی هستند. همچنین کوچولوهای رژیم اسلحه خود را زمین بگذارید و در کنار ملت بزرگ ایران باشید. راه رهبران خود را ادامه ندهید.,0,1,0,1
1468140018220867589,با صحبت های پدر #آرمان_عبدالعالی در لایو اینستاگرام، این مسئله مهم برداشت میشه که: هر دختری که با یک پسر دوست باشه، ازش کادو کادو بگیره یا بره خونش رو باید کشت!,0,0,0,0
1508462498000916495,"لیال اسود، زنی که فروپاشی اقتصادی دو سال اخیر لبنان نفسش را گرفته بود، اکنون و با آغاز جنگ در اوکراین، به سختی می‌تواند از پس تهیه خوراک برای خانواده چهار نفری خود برآید

عده زیادی که زندگی‌شان پیش از این نیز دستخوش بحران بود، اکنون نگران تهیه نان شب‌‌اند
https://t.co/0Z3Zl3XNeh",0,0,0,0
1527018523112923136,علوم سیاسی یا علم سیاست؟,0,0,0,0
1589526573518303233,"حتی اون رعنا رحیم پور گمج هم فهمید
باز یه عده به ما میگن متوهم 😴",0,0,1,1
1457730546440749060,"New post in Tic_Toc_Trader(دسکریپشن خوانده شود): رییس دولت طالبان، شیعیان را مسلمان نمی‌داند

شیخ ذکریا مشکور کابلی روحانی برجسته افغانستان:

 پروژه‌ تطهیر طالبان در ایران با شکست مواجه شده است.

 دیدیم که در شهر قندهار که خانه‌ امنی برای شیعیان بود، حمل… https://t.co/wqoP9bWzvM",0,0,0,0
1653092801750392833,من راستش چندان پایبند جنسیت‌مون نیستم. اما بنا بر سکسوالیته رو با رنگ و بوی فوکو پرداختهٔ بورژوازی هم نمی‌دونم، چه برسه به ساختن. گرچه گنگه چیزی که میگی و روشنم کن؛ دوآلیته‌اش آشفته‌کننده است؟ اگر آره که کیرت توش. من یه مسیحی ارتدوکس نیستم :)),0,0,1,1
1646801866452262913,"ای روز آفتابی
ای مثل چشم‌های خدا آبی
ای روز آمدن
ای مثل روز آمدنت روشن
این روزها که می‌گذرد، هر روز
در انتظار آمدنت هستم
اما
با من بگو که آیا، من نیز
در روزگار آمدنت هستم؟

قدس آمدنت را نفس می کشد محبوبم بیا 🌷🌷
#freepalestine
#آرمان_قدس
✌️",0,0,0,0
1570506932460617728,"هر بار خانواده‌ای رو عزادار می‌کنن، خانواده‌ای رو می‌کشونن پشت‌درهای آی سی یو، پشت دیوارهای زندان، توی راهروهای دادگاه، توی سیاهی و عزا
آدم‌ها رو می‌کشن، زنا رو، مردا رو
هر بار ما نمی‌دونیم باید چه کنیم؟ یقه‌ی کی رو بگیریم؟ بابا شما پدرسگا از کجا اومدید که اینطور حیوونید؟",0,1,0,1
1574471544704831511,و اما مردم #ایران فرصت طلبان و‌کاسه لیسانی همانند نگار مرتضوی را خوب میشناسند و در موقع خودش مردم تز خجالتش در میایند https://t.co/zAa9pgK6jf,0,0,0,0
1573315408781877250,"مهدی ترابی هم تو لیست تیم‌ملیه؟؟؟؟
دیگه قطعا سگ برینه توش
#MahsaAmini 
#OpIran 
#مهسا_امینی",0,0,1,1
1656654478160846849,"یادمه یبار تو مدرسه کسی باهام دوست نمیشد رفتم خونه از دروغ گفتم یکی تو مدرسه هولم‌ داد آقا چشمتون روز بد نبینه😂
فقط از بابام کتک خوردم مثل گوسفند پرتم کرد تو کوچه نه برای دروغم برای اینکه تو سری خور مدرسه شده بودم میگفت برو در خونه دختره مثل سگ بزنش😃
خداروشکر مامانم اومد...",0,0,1,1
1513804476427214850,کاش استقلال پرسپولیس تو آسیا هم بودن، اونجا هم کیر میشدن. اونجا خیلی بیشتر می‌چسبید.,0,0,1,1
1548786924483117058,"حقیقتا خاک تو سرم که هیچکس به چشمم نمیاد که واقعا دوسش داشته باشم
و بیشتر خاک تو سرم که انقد خوب نیستم که یک نفر واقعا دوسم داشته باشه",0,0,0,0
1580996092677615616,"من اصن نمیتونم تجاوزارو درک کنم اصن تو شوکم دیگه اشکامم نمیان.
اگه خواهر منم بردن چی؟؟؟
مامانم چی 
دوستاممم 
من طاقت ندارم 
بعنوان یه ایرانی یا بقول بعضیا ضعیفه حاضرم جونمو بدم ولی دختری زیر دست مامور نره:)))
#مهسا_امینی",0,0,0,0
1485167898335199232,۴۰ و اندی ساله مقام زن رو‌گرامی میدارید اما حق طلاق با مرده، به زن مطلقه مقرری تعلق نمیگیره، حضانت بچه ها بای دیفالت با پدر و ولی پدریه، و پاسپورت زن رو بشرط رضایت محضری مرد صادر میکنید. یا حقوق و مقام زن رو نمیفهمید، یا نمیفهمید گرامی داشتن یعنی چه، یا شیادید. https://t.co/Y6SO9AK2tC,0,0,0,0
1542832674380910592,😐فنگرلی کردن هم گویا حرام شده https://t.co/cDBDRx90Op,0,0,0,0
1347066413949874177,"دیشب #پلیس_آمریکا، زن جوان زیبایی رو کشت، ولی این تصویر به تیتر یک رسانه های اصلی تبدیل نشد؛ اما وقتی سال ۸۸ #ندا_آقا_سلطان به طرز مشکوکی کشته شد، همه جهان باید اون رو می دیدند  و تیتر یک رسانه های اصلی شد.
این است دنیای واقعی و بدون روتوش ما. https://t.co/zaIQ49Kpde",0,0,0,0
1576712225745620993,"شغل امثال عباسی و رائفی پور اینه که موقع خطر بیاد به یک قشر خاص توهین کنه و اونا هم بجای اینکه به مقصر اصلی انتقاد کنند بیان از عصبانیت و خشم به اونا توهین کنند… 

اینا عین شیطان هستند!

#سروش_رفیعی #مهسا_امینی #اعتصابات_سراسری",0,0,1,1
1575606596792877056,"1000 روز گذشت 
ای سرباز میهن 
حاج قاسم عزیز",0,0,0,0
1404834406569816066,"وقتی اینا میگن رای بدین:

خامنه‌ای
علم الهدی
رحیم  پور ازغذی
نجاح محمد علی
بهنوش بختیاری 
شهره قمر 
عطاءالله مهاجرانی
رائفی‌پور

دیگه نیاز به استدلال یا فکر کردن داره که رای دادن اشتباهه؟
#رای_بی_رای 
#IraniansBoycottElections",0,1,0,1
1311983083483209728,"ترامپ ذاتاً انسانی خوب و یک مسیحی معتقد است و از کشتن انسانها بیزار است متاسفانه به کرونا مبتلا شده است
در میان چندین گزینه روی میز درباره ایران، بخاطر اینکه صدها انسان کشته میشدند،کشتن قاسم سلیمانی را انتخاب کرد چون میدانست سلیمانی یک قاتل است و باید کشته شود در مورد سوریه هم👇🏼 https://t.co/8MbYpmKGkl",0,0,1,1
1572932693704286209,"کسی که دیروز به ما گفت شما ام دخترای منید دقیقا 5دقیقه نکشید با شلاق افتاد دنبالمون!
گول نخورید اعتماد نکنید اگه زخمی شدین و خواستن کمکتون کنن به هیچکس اعتماد نکنید فقط با کسی که میشناسیدش برید خونه 
اگه کسی بهتون آب داد نگیرید از دستشون ‌
#مهسا_امینی 
#OpIran",0,0,0,0
1472670124658229250,خاک بر سر نوکران افغانی و ایرانی که به خارج رفته اید و بر زد کشورتان زر می‌زنید تا خبر مرگتان بر نگردید نوکر بدنیا آمدید و نوکر  میمیرید و بچه های نوکر تر از خودتان تربیت می کنید کشور افغانستان و ایران نوکر نمی خواهند بر نگردید نوکران,0,1,0,1
1586051148834050049,"نکته‌ دردناکش کجاست؟ 
هممون تو این سیستم آموزشی فاسد و فشل بودیم و حتی یک لحظه هم یه این که یه مدیر مدرسه می‌تونه همچین آدم کثیف و عقده‌ای و بیماری باشه. چون عینش رو خودمون دیدیم.
#مهسا_امینی
#MahsaAmini https://t.co/fLL5PjGluO",0,1,0,1
1576685807280173056,مهدی ترابی بازیکن خوبیه اما منفور ترینه✋🏻,0,0,1,1
1590926355080019968,"-هزارتا مغازه و فروشگاه رو زیر و رو کردیم که شیر بخریم ولی «میهن» نباشه.
رفتیم فروشگاه یه پاکت شیر «روزانه» برداشتیم، ( اسمش تو هیچ لیستی نبود) یه مقدار گرونتر بود، آروم به دوستم گفتم عیب نداره «دانشجو می‌میرد، ذلت نمی‌پذیرد» یکم پول بیشتر از جیبمون میره ولی طعم خونو حس نمی‌کنیم/",0,0,1,1
1421913431192621058,"از اون دختر ۱۳ ساله که کنکور شرکت کرده بود چخبر؟
رتبه نیاورد؟",0,0,0,0
1577277244048711680,"در راه حق از کم بودن نفرات نهراسید

#مهدی_ترابی https://t.co/giA9kZoLU5",0,0,0,0
1383154975778410510,شما هم یه معلمی داشتین که پسرش رتبه 34کشوری رشته تجربی آورده ولی پشت کنکور مونده تا تک رقمی بشه یا این یکه دانیشانلار فقط بیزه راست گلیب,0,0,0,0
1255822428518838274,"زیباکلام گفته من به اردشیر زاهدی مشکوکم.
بزرگوارزاهدی داماد شاه بوده رسما هم میگه من ج.ا رو قبول ندارم ولی به اقتدارواستقلالش احترام میگذارم
اماکسی که هم افطاری بیت رهبری میره هم میگه من سینه سوخته جمهوری اسلامیم اماهر روز مطلب علیه اش مینویسه حتما سردسته مشکوکان عالمه
#زیبا_کلام",0,0,1,1
1574016007835828225,"حاجی زاده گفت موشک اول رو زدیم، دیدیم نیفتاد دومی روزدیم.
برای #حدیث_نجفی چه دلیلی داشتید که 6 تا گلوله زدید؟ اصلا چرا زدید؟ چرا نمی‌میرید؟ آها! منتظرید ما شما رو بکشیم. حله. می‌کشم، می‌کشم هرآنکه خواهرم کشت
#مهسا_امینی 
#OpIran https://t.co/UFp1tRv7Pj",1,1,0,1
1581751456935579648,"یه نفر یکی از همین کیفا که مامور شخصیا میذارن رو شونه‌شون گذاشته بود رو شونه‌ش پلیس گرفتنش کیفش و همه چیشو چک کرد:))))))) دیگه خودشونم نمیدونن کی به کیه
#مهسا_امینی",0,0,0,0
1552658190390607875,شما کجا فهمیدین دماغتون نیاز به عمل زیبایی داره؟ خودم اونجایی که طلبکار زنگ زد گفت پولمو از خرطومت میکشم بیرون 💔🚬,0,0,0,0
1479731846548271105,"میفرمایند:((آزموده را آزمودن خطاست
#قاضی که ۳۰ سال قضاوت کرده است از نظرشون علم کافی دارد.))
آری علم کافی دارد،#رانت کافی هم دارد.
یک پیشنهاد:چطوره وکیلی بعداز ۳۰ سال وکالت، قاضی دیوان عالی کشور بشود؟بهرحال آزموده را آزمودن خطاست.",0,0,1,1
1354509711224098816,"رعنا رحيم پور با کارگردان برنامه #بی‌بی‌سی 
سرشاخ شد😅",0,0,0,0
1604547909441261570,مادرتونو گاییدم که مسی رو هم عبا پوش کردید,0,0,1,1
1516781806598639627,پسرکی توی قطار شروع کرد تنبک زدن و خوندن، خانمی با تشر و داد و بیداد اعتراض کرد که امشب عزا است، چرا دیمبل دیمبو راه انداختی، بقیه شروع کردن به اعتراض به اون خانم و بحث بالا گرفت، که در نهایت یه عده دست زدن و آواز خوندن گروهی بحث رو خاتمه دادن.,0,0,0,0
1635858260115832833,"ببینید چطور زیر توئیت دکتر شریفی زارچی سایبری ها به #جمعیت_امام_علی حمله کردند
این حمله‌ها بی دلیل نیست و باعث حکم سنگین به اعضای جمعیت می‌شه
کماکان عرزشی‌ها از جمعیت امام علی که منحل شده می‌ترسند و دنبال کم کردن محبوبیتش هستند
#لیست_بلاک تضمینی = سایبری‌های زیر توئیت https://t.co/XnBQxD03Ib",0,1,0,1
1604894219453272076,"امیر قطر یه عبا انداخت رو دوش مسی، این کسخلای ارزشی دو روزه خوار تایملاین رو گاییدن.
جاکشا، اگر اون رهبر عقب مونده تون یه جو عقل داشت، الان منطقه که هیچ، جهان رو زیر انگشت داشتیم.
کس کشای حروم زاده https://t.co/40UFsa2Xkq",0,1,0,1
1419722828136452096,"همین چند دقیقه پیش شبکه ورزش با مجری گری توتونچی احسان روزبهانی بوکسور اورده بودن
قطعا اگه جای روزبهانی بودم یه دونه مشت به نمایندگی از مردم ایران میزدم تو دهنش #المپیک_توکیو",0,0,1,1
1416634582154293253,بردیا  توی اپیزود ترکمن کرن می‌گفت علیزاده می‌گفته باید موقع نواختنش انگشتانش رو روی زمین فشا می‌داده تا بدونه هنوز توی این دنیاست. الان، وسط تورنتو، که عزیزترین آدمان زندگی می‌کن و باید فردا باز برگردم، همین حس رو دارم. هی انگشتانم رو روی زمین فشار میدم. که هنوز روی زمینم.,0,0,0,0
1603410846381752321,"بچه‌ها این سخنرانی آقای رائفی پور در مورد اتفاقات اخیر واقعاً محشره و خیلی پر بار (جوکر ها ۲۰۲۲).
وقت کردید که نه، حتماًااااا ببینیدش👌🏻.

https://t.co/GU1BfBOjbL",0,0,0,0
1256753547166834692,"بذارید یه توییت بیرحمانه بزنم:
نتیجه‌ی انقلاب علاوه بر دستاورد های مختلفی که سپاه در حوزه‌ی موشک داشت اینه که جوونا به جای این که به فکر تربیت بچه هاشون باشن از صبح تا شب دارن توو فضای مجازی تلــــف میشن....",0,0,0,0
1635736610800107550,من علم غیب ندارم که بدونم کراش کسی هستم یا نیستم 🙂🙂🙂🙂.,0,0,0,0
1240993747493695494,"#شبکه_سه فیلم سینمایی #تختی رو پخش کرد
تو طول فیلم مدام به این فکر می کردم چی شد از تختی رسیدیم به #جدیدی و #ساعی و #علیرضا_دبیر
تهش یه خدارو شکر گفتم که #حسن_یزدانی داریم
#تختی
#جهان_پهلوان 
#رسانه_میلی",0,0,1,1
1519935152461430789,"روز قدس فقط روز فلسطین نیست، روز اسلام است؛ روز حکومت اسلامی است روزی است که باید جمهوری اسلامی در سراسر کشورها بیرق آن برافراشته شود.(امام خمینی«ره»)

#القدس_هي_المحور 
#FreePalaestine",0,0,0,0
1353315888431325184,"بازار عذرخواهی داغ است:
علی عسکری از حسن روحانی
صادق زیباکلام از خسرو معتضد
سید جواد هاشمی از مردم
سخنگوی ستاد ملی کرونا از مردم قم
و...
یکی هم دهه 90 را به ما برگرداند؛عذرخواهی لازم نیست.",0,0,0,0
1375192693563924485,"نگار مرتضوی 
@NegarMortazavi

 یکی از لجن‌ترین ایرانیان جهانه.
(اگر شما در توییتر کار میکنید و این توییت را میخوانید و به نظرتان خلاف قوانین توییتر است، شما هم هم‌دست جنایتکارترین رژیم تاریخ ایران محسوب می‌شین)
@omidkordestani https://t.co/o4zwkYRc7Z",0,1,1,1
1322146652275298304,"مسلمونها سالها با سو استفاده از آزادی بیان، عقیده های سمی خودشون رو همه جا نشر دادن؛
هیچ وقت اجازه ندید یه مسلمون با دست آویز کردن آزادی بیان تفکر خودشو غالب کنه؛
تفکر و عقیده خطرناک محکومه به نابودی.",0,1,0,1
1614320719160135682,"با تصویب شورای امنیت، رئیس اطلاعات سپاه، معاون زنان و خانواده رئیس جمهور، رئیس صدا و سیما، رئیس کمیسیون سیاست خارجی و امنیت مجلس، رئیس ستاد نیروهای مسلح بعنوان اعضای ستاد حقوق بشرمعرفی شدند.
مضحک است ناقضین حقوق بشر در دفاع از حقوق بشر عضو شدند
#IRGCterrorists
#مهسا_امینی",0,0,0,0
